songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate,
music\silence.wav,silent,silent,silent,1,90,A,add,58,53,111,118,117,113,0,6,6,4,0,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.9051566999988,717.9051566999988,717.9051566999988,717.9051566999988,717.9051566999988,0.015738599991891533,717.9051566999988,True,-0.30092592592592593,-0.4009259259259259,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,19,2,38,43,41,46,0,6,6,4,0,22,22,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.7703729000059,720.7703729000059,720.7703729000059,720.7703729000059,720.7703729000059,0.015694100002292544,720.7703729000059,True,-0.31296296296296294,-0.39444444444444443,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,49,44,93,101,97,103,0,6,6,4,0,23,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.9869273000513,722.9869273000513,722.9869273000513,722.9869273000513,722.9869273000513,0.011424500029534101,722.9869273000513,True,0.10648148148148148,-0.4027777777777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,10,11,110,115,118,115,0,6,6,4,0,24,24,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.73703020002,725.73703020002,725.73703020002,725.73703020002,725.73703020002,0.016260100004728884,725.73703020002,True,-0.30092592592592593,-0.39537037037037037,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,subtract,44,21,23,28,30,24,0,6,6,4,0,25,25,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0361263000523,728.0361263000523,728.0361263000523,728.0361263000523,728.0361263000523,0.015379599994048476,728.0361263000523,True,-0.30277777777777776,-0.39351851851851855,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,14,5,70,76,77,71,0,6,6,4,0,26,26,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.9189439000329,731.9189439000329,731.9189439000329,731.9189439000329,731.9189439000329,0.012451100046746433,731.9189439000329,True,-0.30092592592592593,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,multiply,19,5,95,101,100,97,0,6,6,4,0,27,27,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.8355738000246,736.8355738000246,736.8355738000246,736.8355738000246,736.8355738000246,0.015386699989903718,736.8355738000246,True,-0.31203703703703706,-0.38796296296296295,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\silence.wav,silent,silent,silent,1,90,A,add,63,58,121,128,124,123,0,6,6,4,0,28,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.1842852000264,741.1842852000264,741.1842852000264,741.1842852000264,741.1842852000264,0.01389900001231581,741.1842852000264,True,-0.08796296296296297,-0.39351851851851855,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,54,11,43,33,48,52,0,7,7,7,0,0,0,56,,,,,,,,,,,,,,,,,,,,,,,,748.6001233000425,0.024833700037561357,0.012962962962962963,-0.4166666666666667,1,0,0,752.2698806000408,752.2698806000408,752.2698806000408,752.2698806000408,752.2698806000408,0.027416399971116334,752.2698806000408,True,-0.28703703703703703,-0.3962962962962963,1,0,0,ansOne,743.5679066000157,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,14,140,150,148,141,0,7,7,7,0,1,1,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.4648309000186,761.4648309000186,761.4648309000186,761.4648309000186,761.4648309000186,0.011250299983657897,761.4648309000186,True,-0.29444444444444445,-0.38796296296296295,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,11,5,55,61,63,61,0,7,7,7,0,2,2,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.6834450000315,764.6834450000315,764.6834450000315,764.6834450000315,764.6834450000315,0.015388300002086908,764.6834450000315,True,0.09074074074074075,-0.39351851851851855,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,57,54,3,5,7,5,0,7,7,7,0,3,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.6639319000533,767.6639319000533,767.6639319000533,767.6639319000533,767.6639319000533,0.012357599975075573,767.6639319000533,True,-0.30462962962962964,-0.38981481481481484,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,6,60,65,67,68,0,7,7,7,0,4,4,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.8304788000532,769.8304788000532,769.8304788000532,769.8304788000532,769.8304788000532,0.01599560002796352,769.8304788000532,True,-0.09907407407407408,-0.39166666666666666,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,54,21,75,82,78,77,0,7,7,7,0,5,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.3134448000346,771.3134448000346,771.3134448000346,771.3134448000346,771.3134448000346,0.012940899992827326,771.3134448000346,True,-0.30462962962962964,-0.3907407407407407,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,6,60,63,62,61,0,7,7,7,0,6,6,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.1464874000521,774.1464874000521,774.1464874000521,774.1464874000521,774.1464874000521,0.01590169995324686,774.1464874000521,True,0.10555555555555556,-0.39537037037037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,63,58,5,10,9,8,0,7,7,7,0,7,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.9627515000175,775.9627515000175,775.9627515000175,775.9627515000175,775.9627515000175,0.012721400009468198,775.9627515000175,True,0.09074074074074075,-0.40185185185185185,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,2,14,28,29,31,30,0,7,7,7,0,8,8,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.9628612000379,778.9628612000379,778.9628612000379,778.9628612000379,778.9628612000379,0.013427399971988052,778.9628612000379,True,-0.30648148148148147,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,11,110,115,118,115,0,7,7,7,0,9,9,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.0287484000437,781.0287484000437,781.0287484000437,781.0287484000437,781.0287484000437,0.01286620000610128,781.0287484000437,True,-0.0824074074074074,-0.39444444444444443,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,54,13,41,49,42,45,0,7,7,7,0,10,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.9452394000255,782.9452394000255,782.9452394000255,782.9452394000255,782.9452394000255,0.018322599993553013,782.9452394000255,True,0.1037037037037037,-0.39537037037037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,11,5,55,58,56,62,0,7,7,7,0,11,11,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.693771500024,792.693771500024,792.693771500024,792.693771500024,792.693771500024,0.010712600022088736,792.693771500024,True,0.10648148148148148,-0.3990740740740741,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,5,11,55,56,63,57,0,7,7,7,0,12,12,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.2436463000486,795.2436463000486,795.2436463000486,795.2436463000486,795.2436463000486,0.013257300015538931,795.2436463000486,True,-0.2972222222222222,-0.38333333333333336,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,19,190,191,192,193,0,7,7,7,0,13,13,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.4929738000501,797.4929738000501,797.4929738000501,797.4929738000501,797.4929738000501,0.012591899954713881,797.4929738000501,True,-0.3194444444444444,-0.40185185185185185,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,57,53,4,9,10,9,0,7,7,7,0,14,14,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.2260682000197,799.2260682000197,799.2260682000197,799.2260682000197,799.2260682000197,0.016078999964520335,799.2260682000197,True,0.09907407407407408,-0.39351851851851855,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,5,6,30,36,38,42,0,7,7,7,0,15,15,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.242525300011,801.242525300011,801.242525300011,801.242525300011,801.242525300011,0.013305499975103885,801.242525300011,True,0.10648148148148148,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,6,5,30,40,36,38,0,7,7,7,0,16,16,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.808989000041,803.808989000041,803.808989000041,803.808989000041,803.808989000041,0.012274200038518757,803.808989000041,True,-0.29907407407407405,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,54,54,108,111,113,117,0,7,7,7,0,17,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.8584433000069,805.8584433000069,805.8584433000069,805.8584433000069,805.8584433000069,0.011444800009485334,805.8584433000069,True,-0.28425925925925927,-0.38796296296296295,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,58,13,71,79,76,80,0,7,7,7,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2581691000378,808.2581691000378,808.2581691000378,808.2581691000378,808.2581691000378,0.012278900016099215,808.2581691000378,True,-0.11018518518518519,-0.3907407407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,10,11,110,115,116,115,0,7,7,7,0,19,19,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.7408903000178,812.7408903000178,812.7408903000178,812.7408903000178,812.7408903000178,0.011061500001233071,812.7408903000178,True,0.10277777777777777,-0.4064814814814815,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,57,54,111,115,118,112,0,7,7,7,0,20,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.5239618000342,814.5239618000342,814.5239618000342,814.5239618000342,814.5239618000342,0.012877299974206835,814.5239618000342,True,-0.29907407407407405,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,56,54,2,8,5,9,0,7,7,7,0,21,21,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.7068926000502,816.7068926000502,816.7068926000502,816.7068926000502,816.7068926000502,0.015191399957984686,816.7068926000502,True,-0.1037037037037037,-0.4009259259259259,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,14,5,70,73,77,75,0,7,7,7,0,22,22,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.7578281000024,818.7578281000024,818.7578281000024,818.7578281000024,818.7578281000024,0.015271299984306097,818.7578281000024,True,0.10555555555555556,-0.3962962962962963,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,54,13,67,69,70,74,0,7,7,7,0,23,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.4396527000354,822.4396527000354,822.4396527000354,822.4396527000354,822.4396527000354,0.010901400004513562,822.4396527000354,True,-0.31203703703703706,-0.3972222222222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,60,58,118,122,119,123,0,7,7,7,0,24,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.5225457000197,824.5225457000197,824.5225457000197,824.5225457000197,824.5225457000197,0.013502600020729005,824.5225457000197,True,-0.3148148148148148,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,5,6,30,31,38,37,0,7,7,7,0,25,25,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.6917919000261,826.6917919000261,826.6917919000261,826.6917919000261,826.6917919000261,0.015215000021271408,826.6917919000261,True,0.1037037037037037,-0.39444444444444443,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,53,11,42,49,45,46,0,7,7,7,0,26,26,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.4051701000426,829.4051701000426,829.4051701000426,829.4051701000426,829.4051701000426,0.012990400020498782,829.4051701000426,True,-0.30277777777777776,-0.3925925925925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,add,57,53,110,114,116,112,0,7,7,7,0,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.6068151000072,831.6068151000072,831.6068151000072,831.6068151000072,831.6068151000072,0.010763600002974272,831.6068151000072,True,-0.11203703703703703,-0.4027777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,19,2,38,43,41,46,0,7,7,7,0,28,28,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.8214733000495,833.8214733000495,833.8214733000495,833.8214733000495,833.8214733000495,0.01719549996778369,833.8214733000495,True,-0.11203703703703703,-0.3925925925925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,19,10,190,195,197,195,0,7,7,7,0,29,29,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.8043251000345,835.8043251000345,835.8043251000345,835.8043251000345,835.8043251000345,0.011748899996746331,835.8043251000345,True,-0.08981481481481482,-0.4,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,multiply,2,11,22,26,29,23,0,7,7,7,0,30,30,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.5042204000056,837.5042204000056,837.5042204000056,837.5042204000056,837.5042204000056,0.017085600004065782,837.5042204000056,True,0.10092592592592593,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\vocals\You & Me featuring Ural Thomas (90) by Bridge City Revival.wav,you and me,calm,vocals,1,90,A,subtract,44,26,18,22,25,8,0,7,7,7,0,31,31,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.7707794000162,839.7707794000162,839.7707794000162,839.7707794000162,839.7707794000162,0.015695500012952834,839.7707794000162,True,0.1,-0.3925925925925926,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,10,14,140,143,148,143,0,8,8,3,0,0,0,94,,,,,,,,,,,,,,,,,,,,,,,,851.8025519000366,0.011777399980928749,0.01574074074074074,-0.25462962962962965,1,0,0,868.0680950000533,868.0680950000533,868.0680950000533,868.0680950000533,868.0680950000533,0.025132899987511337,868.0680950000533,True,0.10185185185185185,-0.4009259259259259,1,0,0,ansThree,846.7862347000046,851.8025519000366,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,56,53,109,116,112,116,0,8,8,3,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.4161985000246,870.4161985000246,870.4161985000246,870.4161985000246,870.4161985000246,0.01809189998311922,870.4161985000246,True,0.11203703703703703,-0.40370370370370373,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,10,19,190,192,194,195,0,8,8,3,0,2,2,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.2824781000381,873.2824781000381,873.2824781000381,873.2824781000381,873.2824781000381,0.0127405000384897,873.2824781000381,True,-0.08796296296296297,-0.3851851851851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,subtract,63,58,5,7,10,11,0,8,8,3,0,3,3,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.1987979000551,875.1987979000551,875.1987979000551,875.1987979000551,875.1987979000551,0.011323800019454211,875.1987979000551,True,0.09259259259259259,-0.39444444444444443,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,58,21,79,85,82,83,0,8,8,3,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.1978696000297,882.1978696000297,882.1978696000297,882.1978696000297,882.1978696000297,0.010562699986621737,882.1978696000297,True,-0.11296296296296296,-0.39444444444444443,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,19,5,95,101,100,97,0,8,8,3,0,5,5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.6808324000449,884.6808324000449,884.6808324000449,884.6808324000449,884.6808324000449,0.014796200033742934,884.6808324000449,True,0.10462962962962963,-0.39814814814814814,1,0,0,ansThree,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,58,54,112,117,118,114,0,8,8,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.9302358000423,888.9302358000423,888.9302358000423,888.9302358000423,888.9302358000423,0.011259699997026473,888.9302358000423,True,-0.09814814814814815,-0.38796296296296295,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,11,10,110,112,114,115,0,8,8,3,0,7,7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.6316436000052,890.6316436000052,890.6316436000052,890.6316436000052,890.6316436000052,0.014455800002906471,890.6316436000052,True,-0.31203703703703706,-0.39814814814814814,1,0,0,ansOne,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,multiply,11,5,55,58,56,62,0,8,8,3,0,8,8,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.2797164000222,892.2797164000222,892.2797164000222,892.2797164000222,892.2797164000222,0.013631500012706965,892.2797164000222,True,-0.10555555555555556,-0.4027777777777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
music\calm\instrumentals\Rose Gold (90) (Instrumental) by Cabri x Sub Q Taneous.wav,rose gold,calm,instrumental,1,90,A,add,44,11,55,57,61,56,0,8,8,3,0,9,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.1296376000391,894.1296376000391,894.1296376000391,894.1296376000391,894.1296376000391,0.014777200005482882,894.1296376000391,True,-0.09259259259259259,-0.3962962962962963,1,0,0,ansTwo,,,,,,,,,,,,,,,,,002,2022-11-02_00h22.36.021,musicalMathTest,2022.2.0,60.05151218790269,
